date,department,cost_center,account_name,account_type,debit_amount,credit_amount,voucher_id,description,currency,exchange_rate
2025-09-24,技术支持部,CC企业04,活动会展费,opex_mkt,18234.53,18073.98,V-103531,活动会展费-2025-09-24-92,USD,7.2837
2025-09-25,数据智能部,CC云平04,绩效奖金,opex_salary,8988.14,8948.97,V-103532,绩效奖金-2025-09-25-07,CNY,1.0
2025-09-25,云平台事业部,CC数据01,差旅交通,opex_admin,0,0.0,V-103533,差旅交通-2025-09-25-84,CNY,1.0
2025-09-25,技术支持部,CCAI01,社保公积金,opex_salary,7414.42,7198.52,V-103534,社保公积金-2025-09-25-77,USD,6.9516
2025-09-25,云平台事业部,CC数据03,运维服务收入,income,48061.13,45895.5,V-103535,运维服务收入-2025-09-25-20,USD,7.0901
2025-09-25,AI研究院,CC云平02,专利注册费,opex_rd,18814.01,18945.91,V-103536,专利注册费-2025-09-25-34,EUR,7.0256
2025-09-25,企业服务部,CC企业01,软件许可成本,cogs,11872.9,12296.82,V-103537,软件许可成本-2025-09-25-83,EUR,6.9413
2025-09-25,技术支持部,CC云平04,测试认证费,opex_rd,0,0.0,V-103538,测试认证费-2025-09-25-80,CNY,1.0
2025-09-25,企业服务部,CC技术04,办公租金,opex_admin,16950.15,17105.4,V-103539,办公租金-2025-09-25-18,CNY,1.0
2025-09-25,AI研究院,CC数据03,技术咨询收入,income,35175.09,35698.83,V-103540,技术咨询收入-2025-09-25-49,EUR,7.7898
2025-09-25,企业服务部,CCAI05,培训服务收入,income,37148.64,37498.42,V-103541,培训服务收入-2025-09-25-09,CNY,1.0
2025-09-26,云平台事业部,CC企业04,带宽流量成本,cogs,36491.26,35427.83,V-103542,带宽流量成本-2025-09-26-33,CNY,1.0
2025-09-26,数据智能部,CC数据02,测试认证费,opex_rd,0,0.0,V-103543,测试认证费-2025-09-26-33,EUR,6.6378
2025-09-26,数据智能部,CCAI01,内容采购成本,cogs,29823.4,28486.73,V-103544,内容采购成本-2025-09-26-60,JPY,6.9909
2025-09-28,技术支持部,CCAI03,广告投放费,opex_mkt,11328.83,11703.96,V-103545,广告投放费-2025-09-28-60,JPY,7.0806
2025-09-28,技术支持部,CC企业05,绩效奖金,opex_salary,7685.04,7930.41,V-103546,绩效奖金-2025-09-28-43,CNY,1.0
2025-09-28,技术支持部,CCAI03,折旧摊销,opex_da,0,0.0,V-103547,折旧摊销-2025-09-28-69,CNY,1.0
2025-09-28,企业服务部,CC企业04,社保公积金,opex_salary,3677.93,3580.24,V-103548,社保公积金-2025-09-28-73,JPY,7.3124
2025-09-28,技术支持部,CC云平01,工资薪酬,opex_salary,1588.88,1614.43,V-103549,工资薪酬-2025-09-28-17,CNY,1.0
2025-09-28,数据智能部,CC数据04,运维服务收入,income,34624.03,35037.03,V-103550,运维服务收入-2025-09-28-11,CNY,1.0
2025-09-28,技术支持部,CC技术01,第三方服务费,cogs,31294.93,31335.04,V-103551,第三方服务费-2025-09-28-22,CNY,1.0
2025-09-28,云平台事业部,CCAI04,运维服务收入,income,52147.97,52989.34,V-103552,运维服务收入-2025-09-28-62,JPY,6.6136
2025-09-28,AI研究院,CC数据04,第三方服务费,cogs,39863.18,39941.09,V-103553,第三方服务费-2025-09-28-23,CNY,1.0
2025-09-28,AI研究院,CC技术04,内容采购成本,cogs,25667.92,25428.44,V-103554,内容采购成本-2025-09-28-72,CNY,1.0
2025-09-28,技术支持部,CCAI02,工资薪酬,opex_salary,8646.05,8477.47,V-103555,工资薪酬-2025-09-28-31,CNY,1.0
2025-09-29,云平台事业部,CC数据04,技术咨询收入,income,95321.8,95396.7,V-103556,技术咨询收入-2025-09-29-93,JPY,6.5147
2025-09-29,数据智能部,CC数据05,活动会展费,opex_mkt,14150.4,14262.42,V-103557,活动会展费-2025-09-29-77,CNY,1.0
2025-09-29,技术支持部,CC企业03,服务器成本,cogs,35469.98,35676.59,V-103558,服务器成本-2025-09-29-40,JPY,7.7887
2025-09-29,AI研究院,CC企业01,市场推广费,opex_mkt,5128.91,5194.12,V-103559,市场推广费-2025-09-29-70,JPY,7.2622
2025-09-29,云平台事业部,CC云平04,测试认证费,opex_rd,0,0.0,V-103560,测试认证费-2025-09-29-20,USD,6.76
2025-09-30,数据智能部,CC企业04,一次性授权收入,income,72817.61,70665.95,V-103561,一次性授权收入-2025-09-30-99,CNY,1.0
2025-09-30,企业服务部,CC云平02,测试认证费,opex_rd,11466.36,11032.26,V-103562,测试认证费-2025-09-30-85,CNY,1.0
2025-09-30,技术支持部,CC云平04,绩效奖金,opex_salary,9082.75,9426.38,V-103563,绩效奖金-2025-09-30-82,CNY,1.0
2025-09-30,云平台事业部,CC企业03,一次性授权收入,income,37587.39,36821.48,V-103564,一次性授权收入-2025-09-30-64,EUR,6.8532
2025-09-30,AI研究院,CC云平04,汇兑损益,opex_other,0,0.0,V-103565,汇兑损益-2025-09-30-86,CNY,1.0
2025-09-30,数据智能部,CCAI01,广告投放费,opex_mkt,5897.23,5993.24,V-103566,广告投放费-2025-09-30-51,EUR,6.6702
2025-10-01,技术支持部,CC云平01,市场推广费,opex_mkt,17280.75,16892.66,V-103567,市场推广费-2025-10-01-03,USD,7.6719
2025-10-01,企业服务部,CC企业02,绩效奖金,opex_salary,724.8,701.51,V-103568,绩效奖金-2025-10-01-66,CNY,1.0
2025-10-01,技术支持部,CC技术02,坏账准备,opex_other,5650.49,5790.18,V-103569,坏账准备-2025-10-01-51,CNY,1.0
2025-10-01,企业服务部,CC技术02,办公租金,opex_admin,0,0.0,V-103570,办公租金-2025-10-01-66,CNY,1.0
2025-10-01,云平台事业部,CC企业04,工资薪酬,opex_salary,20084.43,19949.64,V-103571,工资薪酬-2025-10-01-87,EUR,6.9884
2025-10-01,企业服务部,CC数据04,培训服务收入,income,34287.62,34187.49,V-103572,培训服务收入-2025-10-01-69,USD,7.0417
2025-10-01,数据智能部,CC企业04,软件许可成本,cogs,25828.69,24874.13,V-103573,软件许可成本-2025-10-01-83,USD,6.8532
2025-10-01,企业服务部,CCAI01,折旧摊销,opex_da,5144.35,5067.01,V-103574,折旧摊销-2025-10-01-95,CNY,1.0
2025-10-01,企业服务部,CC云平05,差旅交通,opex_admin,1549.49,1616.49,V-103575,差旅交通-2025-10-01-78,CNY,1.0
2025-10-01,AI研究院,CC数据04,服务器成本,cogs,41967.78,40002.68,V-103576,服务器成本-2025-10-01-31,JPY,7.1727
2025-10-01,企业服务部,CC企业04,招待费,opex_admin,2428.35,2395.75,V-103577,招待费-2025-10-01-21,CNY,1.0
2025-10-02,云平台事业部,CC技术01,绩效奖金,opex_salary,6544.02,6821.74,V-103578,绩效奖金-2025-10-02-99,CNY,1.0
2025-10-02,AI研究院,CC数据05,活动会展费,opex_mkt,6240.02,5954.84,V-103579,活动会展费-2025-10-02-95,USD,6.8919
2025-10-02,AI研究院,CC企业01,软件许可成本,cogs,23820.72,24154.16,V-103580,软件许可成本-2025-10-02-55,CNY,1.0
2025-10-02,数据智能部,CC企业04,服务器成本,cogs,39429.9,38730.43,V-103581,服务器成本-2025-10-02-35,CNY,1.0
2025-10-02,技术支持部,CC技术03,内容采购成本,cogs,49430.02,50767.48,V-103582,内容采购成本-2025-10-02-25,CNY,1.0
2025-10-02,AI研究院,CC云平05,活动会展费,opex_mkt,2984.14,2948.33,V-103583,活动会展费-2025-10-02-14,CNY,1.0
2025-10-03,技术支持部,CC云平03,汇兑损益,opex_other,10608.35,10453.72,V-103584,汇兑损益-2025-10-03-15,JPY,7.0207
2025-10-03,AI研究院,CC技术02,带宽流量成本,cogs,23687.21,22795.29,V-103585,带宽流量成本-2025-10-03-78,USD,6.8946
2025-10-03,技术支持部,CCAI05,运维服务收入,income,99502.09,100641.98,V-103586,运维服务收入-2025-10-03-56,EUR,6.9927
2025-10-03,技术支持部,CC数据04,一次性授权收入,income,68714.97,65834.51,V-103587,一次性授权收入-2025-10-03-91,CNY,1.0
2025-10-05,技术支持部,CC技术03,订阅服务收入,income,85596.58,88165.88,V-103588,订阅服务收入-2025-10-05-51,CNY,1.0
2025-10-05,数据智能部,CC数据03,带宽流量成本,cogs,24991.7,26143.06,V-103589,带宽流量成本-2025-10-05-08,EUR,7.6294
2025-10-05,企业服务部,CC云平03,订阅服务收入,income,24117.61,24993.74,V-103590,订阅服务收入-2025-10-05-23,USD,7.6744
2025-10-05,云平台事业部,CC企业01,差旅交通,opex_admin,0,0.0,V-103591,差旅交通-2025-10-05-33,EUR,7.4529
2025-10-05,企业服务部,CC技术02,研发工具费,opex_rd,7870.89,7942.95,V-103592,研发工具费-2025-10-05-50,CNY,1.0
2025-10-05,数据智能部,CCAI02,绩效奖金,opex_salary,6925.2,6757.11,V-103593,绩效奖金-2025-10-05-34,CNY,1.0
2025-10-05,云平台事业部,CCAI02,带宽流量成本,cogs,14247.6,14854.02,V-103594,带宽流量成本-2025-10-05-80,JPY,6.5328
2025-10-05,云平台事业部,CC企业01,研发工具费,opex_rd,4301.67,4402.14,V-103595,研发工具费-2025-10-05-65,CNY,1.0
2025-10-05,技术支持部,CCAI05,培训服务收入,income,34402.63,34747.5,V-103596,培训服务收入-2025-10-05-93,CNY,1.0
2025-10-05,企业服务部,CC企业04,运维服务收入,income,26472.01,25384.77,V-103597,运维服务收入-2025-10-05-07,CNY,1.0
2025-10-06,云平台事业部,CC企业01,工资薪酬,opex_salary,4538.95,4600.37,V-103598,工资薪酬-2025-10-06-60,CNY,1.0
2025-10-06,AI研究院,CC云平02,服务器成本,cogs,28960.68,29067.98,V-103599,服务器成本-2025-10-06-01,CNY,1.0
2025-10-06,技术支持部,CCAI01,市场推广费,opex_mkt,16572.75,17130.52,V-103600,市场推广费-2025-10-06-77,CNY,1.0
2025-10-06,数据智能部,CC数据04,办公租金,opex_admin,3420.63,3277.5,V-103601,办公租金-2025-10-06-45,EUR,6.6173
2025-10-07,数据智能部,CCAI04,带宽流量成本,cogs,46047.29,45285.95,V-103602,带宽流量成本-2025-10-07-33,CNY,1.0
2025-10-07,云平台事业部,CC数据03,市场推广费,opex_mkt,5232.63,5136.81,V-103603,市场推广费-2025-10-07-82,CNY,1.0
2025-10-07,数据智能部,CC数据03,广告投放费,opex_mkt,8488.67,8826.55,V-103604,广告投放费-2025-10-07-96,CNY,1.0
2025-10-07,数据智能部,CC技术04,技术咨询收入,income,53957.87,51321.5,V-103605,技术咨询收入-2025-10-07-36,JPY,7.339
2025-10-07,技术支持部,CC技术02,研发工具费,opex_rd,7652.17,7310.25,V-103606,研发工具费-2025-10-07-24,CNY,1.0
2025-10-07,AI研究院,CC技术04,办公租金,opex_admin,9534.31,9261.07,V-103607,办公租金-2025-10-07-89,CNY,1.0
2025-10-08,企业服务部,CC数据04,订阅服务收入,income,61753.88,61205.53,V-103608,订阅服务收入-2025-10-08-44,USD,7.076
2025-10-08,企业服务部,CC云平04,绩效奖金,opex_salary,25821.81,24883.03,V-103609,绩效奖金-2025-10-08-13,EUR,7.6351
2025-10-08,AI研究院,CC数据05,市场推广费,opex_mkt,0,0.0,V-103610,市场推广费-2025-10-08-02,EUR,7.4015
2025-10-08,数据智能部,CC数据03,软件许可成本,cogs,39716.63,41449.65,V-103611,软件许可成本-2025-10-08-72,CNY,1.0
2025-10-09,云平台事业部,CC企业05,培训服务收入,income,58702.29,57606.37,V-103612,培训服务收入-2025-10-09-45,JPY,6.6929
2025-10-09,云平台事业部,CC企业04,研发工具费,opex_rd,12029.53,11959.79,V-103613,研发工具费-2025-10-09-58,CNY,1.0
2025-10-09,数据智能部,CCAI02,研发工具费,opex_rd,2519.6,2428.0,V-103614,研发工具费-2025-10-09-96,CNY,1.0
2025-10-09,数据智能部,CC云平04,订阅服务收入,income,77667.7,75418.74,V-103615,订阅服务收入-2025-10-09-79,USD,7.4013
2025-10-09,云平台事业部,CC数据01,市场推广费,opex_mkt,7717.69,7799.88,V-103616,市场推广费-2025-10-09-26,CNY,1.0
2025-10-09,企业服务部,CC云平05,测试认证费,opex_rd,1918.36,1859.26,V-103617,测试认证费-2025-10-09-15,USD,7.6363
2025-10-09,企业服务部,CC技术01,绩效奖金,opex_salary,10084.23,9972.14,V-103618,绩效奖金-2025-10-09-26,CNY,1.0
2025-10-09,数据智能部,CCAI04,招待费,opex_admin,1202.68,1200.92,V-103619,招待费-2025-10-09-46,CNY,1.0
2025-10-09,云平台事业部,CC云平03,软件许可成本,cogs,15517.18,14934.6,V-103620,软件许可成本-2025-10-09-90,CNY,1.0
2025-10-09,企业服务部,CC云平05,第三方服务费,cogs,17606.71,17858.82,V-103621,第三方服务费-2025-10-09-13,CNY,1.0
2025-10-09,企业服务部,CC技术01,市场推广费,opex_mkt,16859.71,16325.8,V-103622,市场推广费-2025-10-09-07,CNY,1.0
2025-10-10,AI研究院,CC企业01,运维服务收入,income,89115.75,85370.63,V-103623,运维服务收入-2025-10-10-27,CNY,1.0
2025-10-10,技术支持部,CC云平01,订阅服务收入,income,27971.59,29346.17,V-103624,订阅服务收入-2025-10-10-89,CNY,1.0
2025-10-10,企业服务部,CCAI04,订阅服务收入,income,102765.22,104640.05,V-103625,订阅服务收入-2025-10-10-33,CNY,1.0
2025-10-10,云平台事业部,CC技术03,带宽流量成本,cogs,17600.33,17384.57,V-103626,带宽流量成本-2025-10-10-80,CNY,1.0
2025-10-10,云平台事业部,CC云平05,市场推广费,opex_mkt,19192.15,19350.66,V-103627,市场推广费-2025-10-10-66,CNY,1.0
2025-10-10,技术支持部,CC云平04,研发工具费,opex_rd,9307.91,9227.13,V-103628,研发工具费-2025-10-10-41,CNY,1.0
2025-10-10,云平台事业部,CCAI04,带宽流量成本,cogs,10564.58,10829.34,V-103629,带宽流量成本-2025-10-10-18,CNY,1.0
2025-10-11,技术支持部,CC企业01,服务器成本,cogs,34611.62,35652.1,V-103630,服务器成本-2025-10-11-48,CNY,1.0
2025-10-11,AI研究院,CC数据03,办公租金,opex_admin,12535.91,12253.42,V-103631,办公租金-2025-10-11-34,CNY,1.0
2025-10-11,云平台事业部,CC云平02,软件许可成本,cogs,45791.51,48031.02,V-103632,软件许可成本-2025-10-11-18,CNY,1.0
2025-10-11,数据智能部,CC数据02,社保公积金,opex_salary,2252.26,2236.68,V-103633,社保公积金-2025-10-11-86,CNY,1.0
2025-10-11,AI研究院,CC技术03,一次性授权收入,income,70297.83,72119.01,V-103634,一次性授权收入-2025-10-11-26,JPY,6.9189
2025-10-11,AI研究院,CC数据05,专利注册费,opex_rd,3736.64,3872.8,V-103635,专利注册费-2025-10-11-80,CNY,1.0
2025-10-11,企业服务部,CC企业04,广告投放费,opex_mkt,15677.32,16336.38,V-103636,广告投放费-2025-10-11-24,CNY,1.0
2025-10-11,AI研究院,CC技术05,测试认证费,opex_rd,16204.33,15599.47,V-103637,测试认证费-2025-10-11-88,CNY,1.0
2025-10-11,技术支持部,CC技术03,专利注册费,opex_rd,8826.65,8724.56,V-103638,专利注册费-2025-10-11-99,USD,6.5404
2025-10-13,技术支持部,CC云平03,办公租金,opex_admin,21315.94,22094.06,V-103639,办公租金-2025-10-13-35,CNY,1.0
2025-10-13,企业服务部,CCAI01,工资薪酬,opex_salary,10025.11,10444.42,V-103640,工资薪酬-2025-10-13-50,CNY,1.0
2025-10-13,企业服务部,CC企业04,差旅交通,opex_admin,0,0.0,V-103641,差旅交通-2025-10-13-76,CNY,1.0
2025-10-13,数据智能部,CC云平02,研发工具费,opex_rd,7431.65,7442.49,V-103642,研发工具费-2025-10-13-92,CNY,1.0
2025-10-13,云平台事业部,CC数据05,折旧摊销,opex_da,10131.02,9664.92,V-103643,折旧摊销-2025-10-13-69,CNY,1.0
2025-10-13,云平台事业部,CC企业04,办公租金,opex_admin,13810.77,13848.42,V-103644,办公租金-2025-10-13-27,JPY,7.0189
2025-10-13,企业服务部,CCAI05,活动会展费,opex_mkt,11583.86,11293.09,V-103645,活动会展费-2025-10-13-79,CNY,1.0
2025-10-13,云平台事业部,CC技术01,订阅服务收入,income,106853.96,109845.65,V-103646,订阅服务收入-2025-10-13-23,CNY,1.0
2025-10-14,云平台事业部,CC云平05,专利注册费,opex_rd,3361.55,3442.55,V-103647,专利注册费-2025-10-14-60,CNY,1.0
2025-10-14,技术支持部,CC技术05,软件许可成本,cogs,23953.22,24173.23,V-103648,软件许可成本-2025-10-14-86,CNY,1.0
2025-10-14,数据智能部,CC数据01,软件许可成本,cogs,41007.64,40744.37,V-103649,软件许可成本-2025-10-14-18,JPY,6.6754
2025-10-14,技术支持部,CC云平02,办公租金,opex_admin,8904.5,9236.03,V-103650,办公租金-2025-10-14-40,CNY,1.0
2025-10-14,数据智能部,CC数据03,办公租金,opex_admin,9909.85,10326.55,V-103651,办公租金-2025-10-14-56,USD,6.8737
2025-10-14,技术支持部,CC企业03,市场推广费,opex_mkt,7380.96,7267.2,V-103652,市场推广费-2025-10-14-88,CNY,1.0
2025-10-14,企业服务部,CC企业03,绩效奖金,opex_salary,0,0.0,V-103653,绩效奖金-2025-10-14-13,CNY,1.0
2025-10-15,数据智能部,CC技术02,社保公积金,opex_salary,7148.09,7415.59,V-103654,社保公积金-2025-10-15-72,CNY,1.0
2025-10-15,数据智能部,CC云平05,技术咨询收入,income,45778.71,47118.24,V-103655,技术咨询收入-2025-10-15-25,CNY,1.0
2025-10-15,数据智能部,CCAI01,一次性授权收入,income,30380.08,29380.2,V-103656,一次性授权收入-2025-10-15-23,CNY,1.0
2025-10-15,企业服务部,CC云平03,市场推广费,opex_mkt,14273.15,14792.26,V-103657,市场推广费-2025-10-15-77,CNY,1.0
2025-10-15,技术支持部,CC企业01,研发工具费,opex_rd,8564.45,8596.31,V-103658,研发工具费-2025-10-15-68,CNY,1.0
2025-10-15,云平台事业部,CC数据01,工资薪酬,opex_salary,0,0.0,V-103659,工资薪酬-2025-10-15-21,CNY,1.0
2025-10-15,技术支持部,CC技术02,绩效奖金,opex_salary,15751.33,16238.0,V-103660,绩效奖金-2025-10-15-64,CNY,1.0
2025-10-16,数据智能部,CC数据04,坏账准备,opex_other,9059.47,8953.21,V-103661,坏账准备-2025-10-16-93,USD,6.8538
2025-10-16,企业服务部,CC技术04,广告投放费,opex_mkt,12653.4,12532.73,V-103662,广告投放费-2025-10-16-78,CNY,1.0
2025-10-16,技术支持部,CC云平03,内容采购成本,cogs,32870.59,33918.61,V-103663,内容采购成本-2025-10-16-54,CNY,1.0
2025-10-16,数据智能部,CC技术05,汇兑损益,opex_other,6861.23,6726.79,V-103664,汇兑损益-2025-10-16-31,CNY,1.0
2025-10-16,技术支持部,CC云平01,工资薪酬,opex_salary,0,0.0,V-103665,工资薪酬-2025-10-16-23,CNY,1.0
2025-10-16,数据智能部,CC技术02,带宽流量成本,cogs,27684.45,28224.59,V-103666,带宽流量成本-2025-10-16-76,USD,7.7215
2025-10-16,云平台事业部,CC企业05,带宽流量成本,cogs,17918.06,17039.55,V-103667,带宽流量成本-2025-10-16-51,CNY,1.0
2025-10-17,云平台事业部,CC数据01,广告投放费,opex_mkt,10675.47,11202.82,V-103668,广告投放费-2025-10-17-13,CNY,1.0
2025-10-17,企业服务部,CC企业04,差旅交通,opex_admin,5334.45,5217.95,V-103669,差旅交通-2025-10-17-70,CNY,1.0
2025-10-17,云平台事业部,CCAI05,运维服务收入,income,41429.55,40053.82,V-103670,运维服务收入-2025-10-17-47,CNY,1.0
2025-10-17,企业服务部,CC企业02,招待费,opex_admin,7579.42,7612.53,V-103671,招待费-2025-10-17-25,CNY,1.0
2025-10-18,AI研究院,CC数据05,工资薪酬,opex_salary,13967.35,14392.24,V-103672,工资薪酬-2025-10-18-37,CNY,1.0
2025-10-18,数据智能部,CC技术05,社保公积金,opex_salary,9451.75,9337.07,V-103673,社保公积金-2025-10-18-89,CNY,1.0
2025-10-18,云平台事业部,CC云平01,测试认证费,opex_rd,0,0.0,V-103674,测试认证费-2025-10-18-39,CNY,1.0
2025-10-18,数据智能部,CC云平04,差旅交通,opex_admin,1488.51,1535.77,V-103675,差旅交通-2025-10-18-90,CNY,1.0
2025-10-18,技术支持部,CC数据05,技术咨询收入,income,20814.68,20927.61,V-103676,技术咨询收入-2025-10-18-59,CNY,1.0
2025-10-18,技术支持部,CCAI04,运维服务收入,income,82023.29,85823.65,V-103677,运维服务收入-2025-10-18-70,CNY,1.0
2025-10-18,数据智能部,CCAI02,招待费,opex_admin,15238.17,14820.47,V-103678,招待费-2025-10-18-70,JPY,6.9455
2025-10-18,技术支持部,CC企业04,测试认证费,opex_rd,19095.21,18431.2,V-103679,测试认证费-2025-10-18-12,CNY,1.0
2025-10-18,云平台事业部,CC数据04,服务器成本,cogs,22169.13,22103.74,V-103680,服务器成本-2025-10-18-79,CNY,1.0
2025-10-18,企业服务部,CC数据03,坏账准备,opex_other,0,0.0,V-103681,坏账准备-2025-10-18-89,CNY,1.0
2025-10-18,数据智能部,CC企业03,运维服务收入,income,62976.1,63762.56,V-103682,运维服务收入-2025-10-18-70,CNY,1.0
2025-10-20,AI研究院,CC数据02,一次性授权收入,income,56381.91,55700.01,V-103683,一次性授权收入-2025-10-20-57,CNY,1.0
